Generation,Mean fitness,Best fitness
158407,21.548,21.4
158408,21.548,21.4
158409,21.548,21.4
158410,21.548,21.4
158411,21.548,21.4
158412,21.548,21.4
158413,21.548,21.4
158414,21.548,21.4
158415,21.548,21.4
158416,21.548,21.4
158417,21.548,21.4
158418,21.548,21.4
158419,21.548,21.4
158420,21.548,21.4
158421,21.548,21.4
158422,21.546,21.4
158423,21.546,21.4
158424,21.546,21.4
158425,21.544,21.4
158426,21.544,21.4
158427,21.544,21.4
158428,21.544,21.4
158429,21.544,21.4
158430,21.544,21.4
158431,21.544,21.4
158432,21.544,21.4
158433,21.544,21.4
158434,21.544,21.4
158435,21.544,21.4
158436,21.542,21.4
158437,21.542,21.4
158438,21.54,21.4
158439,21.54,21.4
158440,21.54,21.4
158441,21.54,21.4
158442,21.54,21.4
158443,21.54,21.4
158444,21.54,21.4
158445,21.54,21.4
158446,21.54,21.4
158447,21.54,21.4
158448,21.54,21.4
158449,21.54,21.4
158450,21.54,21.4
158451,21.54,21.4
158452,21.54,21.4
158453,21.54,21.4
158454,21.54,21.4
158455,21.54,21.4
158456,21.54,21.4
158457,21.54,21.4
158458,21.54,21.4
158459,21.54,21.4
158460,21.54,21.4
158461,21.54,21.4
158462,21.54,21.4
158463,21.538,21.4
158464,21.538,21.4
158465,21.538,21.4
158466,21.538,21.4
158467,21.538,21.4
158468,21.538,21.4
158469,21.538,21.4
158470,21.538,21.4
158471,21.538,21.4
158472,21.538,21.4
158473,21.538,21.4
158474,21.538,21.4
158475,21.536,21.4
158476,21.536,21.4
158477,21.536,21.4
158478,21.536,21.4
158479,21.536,21.4
158480,21.536,21.4
158481,21.536,21.4
158482,21.536,21.4
158483,21.536,21.4
158484,21.536,21.4
158485,21.536,21.4
158486,21.536,21.4
158487,21.536,21.4
158488,21.536,21.4
158489,21.536,21.4
158490,21.536,21.4
158491,21.536,21.4
158492,21.536,21.4
158493,21.536,21.4
158494,21.536,21.4
158495,21.536,21.4
158496,21.536,21.4
158497,21.536,21.4
158498,21.536,21.4
158499,21.536,21.4
158500,21.536,21.4
158501,21.536,21.4
158502,21.536,21.4
158503,21.534,21.4
158504,21.532,21.4
158505,21.532,21.4
158506,21.532,21.4
158507,21.532,21.4
158508,21.532,21.4
158509,21.532,21.4
158510,21.532,21.4
158511,21.532,21.4
158512,21.532,21.4
158513,21.532,21.4
158514,21.532,21.4
158515,21.53,21.4
158516,21.53,21.4
158517,21.53,21.4
158518,21.53,21.4
158519,21.53,21.4
158520,21.53,21.4
158521,21.53,21.4
158522,21.53,21.4
158523,21.53,21.4
158524,21.53,21.4
158525,21.53,21.4
158526,21.53,21.4
158527,21.53,21.4
158528,21.528,21.4
158529,21.528,21.4
158530,21.528,21.4
158531,21.528,21.4
158532,21.528,21.4
158533,21.528,21.4
158534,21.528,21.4
158535,21.528,21.4
158536,21.528,21.4
158537,21.528,21.4
158538,21.528,21.4
158539,21.528,21.4
158540,21.528,21.4
158541,21.528,21.4
158542,21.528,21.4
158543,21.528,21.4
158544,21.528,21.4
158545,21.528,21.4
158546,21.528,21.4
158547,21.528,21.4
158548,21.524,21.4
158549,21.524,21.4
158550,21.524,21.4
158551,21.524,21.4
158552,21.524,21.4
158553,21.524,21.4
158554,21.524,21.4
158555,21.524,21.4
158556,21.524,21.4
158557,21.524,21.4
158558,21.524,21.4
158559,21.524,21.4
158560,21.524,21.4
158561,21.524,21.4
158562,21.524,21.4
158563,21.524,21.4
158564,21.524,21.4
158565,21.524,21.4
158566,21.524,21.4
158567,21.524,21.4
158568,21.524,21.4
158569,21.524,21.4
158570,21.524,21.4
158571,21.524,21.4
158572,21.524,21.4
158573,21.524,21.4
158574,21.524,21.4
158575,21.524,21.4
158576,21.524,21.4
158577,21.524,21.4
158578,21.524,21.4
158579,21.524,21.4
158580,21.524,21.4
158581,21.524,21.4
158582,21.524,21.4
158583,21.524,21.4
158584,21.524,21.4
158585,21.524,21.4
158586,21.524,21.4
158587,21.524,21.4
158588,21.524,21.4
158589,21.524,21.4
158590,21.524,21.4
158591,21.524,21.4
158592,21.524,21.4
158593,21.524,21.4
158594,21.524,21.4
158595,21.524,21.4
158596,21.524,21.4
158597,21.524,21.4
158598,21.524,21.4
158599,21.524,21.4
158600,21.524,21.4
158601,21.522,21.4
158602,21.522,21.4
158603,21.522,21.4
158604,21.52,21.4
158605,21.52,21.4
158606,21.52,21.4
158607,21.52,21.4
158608,21.52,21.4
158609,21.52,21.4
158610,21.52,21.4
158611,21.52,21.4
158612,21.52,21.4
158613,21.52,21.4
158614,21.52,21.4
158615,21.52,21.4
158616,21.52,21.4
158617,21.52,21.4
158618,21.52,21.4
158619,21.52,21.4
158620,21.52,21.4
158621,21.52,21.4
158622,21.52,21.4
158623,21.52,21.4
158624,21.52,21.4
158625,21.52,21.4
158626,21.52,21.4
158627,21.518,21.4
158628,21.516,21.4
158629,21.514,21.4
158630,21.512,21.4
158631,21.512,21.4
158632,21.512,21.4
158633,21.512,21.4
158634,21.512,21.4
158635,21.512,21.4
158636,21.512,21.4
158637,21.512,21.4
158638,21.512,21.4
158639,21.512,21.4
158640,21.512,21.4
158641,21.512,21.4
158642,21.512,21.4
158643,21.51,21.4
158644,21.51,21.4
158645,21.51,21.4
158646,21.51,21.4
158647,21.51,21.4
158648,21.51,21.4
158649,21.51,21.4
158650,21.51,21.4
158651,21.51,21.4
158652,21.51,21.4
158653,21.51,21.4
158654,21.51,21.4
158655,21.51,21.4
158656,21.51,21.4
158657,21.51,21.4
158658,21.51,21.4
158659,21.51,21.4
158660,21.508,21.4
158661,21.508,21.4
158662,21.508,21.4
158663,21.508,21.4
158664,21.506,21.4
158665,21.506,21.4
158666,21.506,21.4
158667,21.506,21.4
158668,21.506,21.4
158669,21.504,21.4
158670,21.504,21.4
158671,21.504,21.4
158672,21.504,21.4
158673,21.502,21.4
158674,21.502,21.4
158675,21.502,21.4
158676,21.502,21.4
158677,21.502,21.4
158678,21.5,21.4
158679,21.498,21.4
158680,21.498,21.4
158681,21.498,21.4
158682,21.498,21.4
158683,21.498,21.4
158684,21.498,21.4
158685,21.498,21.4
158686,21.498,21.4
158687,21.498,21.4
158688,21.498,21.4
158689,21.498,21.4
158690,21.498,21.4
158691,21.498,21.4
158692,21.498,21.4
158693,21.498,21.4
158694,21.498,21.4
158695,21.498,21.4
158696,21.498,21.4
158697,21.498,21.4
158698,21.498,21.4
158699,21.498,21.4
158700,21.496,21.4
158701,21.496,21.4
158702,21.496,21.4
158703,21.496,21.4
158704,21.496,21.4
158705,21.496,21.4
158706,21.496,21.4
158707,21.496,21.4
158708,21.496,21.4
158709,21.496,21.4
158710,21.496,21.4
158711,21.494,21.4
158712,21.492,21.4
158713,21.492,21.4
158714,21.492,21.4
158715,21.492,21.4
158716,21.492,21.4
158717,21.492,21.4
158718,21.492,21.4
158719,21.492,21.4
158720,21.492,21.4
158721,21.492,21.4
158722,21.492,21.4
158723,21.492,21.4
158724,21.49,21.4
158725,21.49,21.4
158726,21.49,21.4
158727,21.49,21.4
158728,21.49,21.4
158729,21.49,21.4
158730,21.49,21.4
158731,21.49,21.4
158732,21.49,21.4
158733,21.49,21.4
158734,21.49,21.4
158735,21.49,21.4
158736,21.49,21.4
158737,21.49,21.4
158738,21.49,21.4
158739,21.49,21.4
158740,21.49,21.4
158741,21.49,21.4
158742,21.49,21.4
158743,21.49,21.4
158744,21.49,21.4
158745,21.49,21.4
158746,21.49,21.4
158747,21.49,21.4
158748,21.49,21.4
158749,21.49,21.4
158750,21.49,21.4
158751,21.49,21.4
158752,21.49,21.4
158753,21.49,21.4
158754,21.49,21.4
158755,21.49,21.4
158756,21.49,21.4
158757,21.49,21.4
158758,21.49,21.4
158759,21.49,21.4
158760,21.49,21.4
158761,21.49,21.4
158762,21.49,21.4
158763,21.49,21.4
158764,21.49,21.4
158765,21.49,21.4
158766,21.49,21.4
158767,21.49,21.4
158768,21.49,21.4
158769,21.49,21.4
158770,21.49,21.4
158771,21.49,21.4
158772,21.49,21.4
158773,21.49,21.4
158774,21.49,21.4
158775,21.49,21.4
158776,21.49,21.4
158777,21.49,21.4
158778,21.49,21.4
158779,21.49,21.4
158780,21.49,21.4
158781,21.49,21.4
158782,21.49,21.4
158783,21.49,21.4
158784,21.49,21.4
158785,21.49,21.4
158786,21.49,21.4
158787,21.49,21.4
158788,21.49,21.4
158789,21.49,21.4
158790,21.49,21.4
158791,21.49,21.4
158792,21.49,21.4
158793,21.49,21.4
158794,21.49,21.4
158795,21.49,21.4
158796,21.49,21.4
158797,21.49,21.4
158798,21.49,21.4
158799,21.49,21.4
158800,21.49,21.4
158801,21.49,21.4
158802,21.49,21.4
158803,21.49,21.4
158804,21.49,21.4
158805,21.49,21.4
158806,21.49,21.4
158807,21.49,21.4
158808,21.49,21.4
158809,21.49,21.4
158810,21.49,21.4
158811,21.49,21.4
158812,21.49,21.4
158813,21.49,21.4
158814,21.49,21.4
158815,21.49,21.4
158816,21.49,21.4
158817,21.49,21.4
158818,21.49,21.4
158819,21.49,21.4
158820,21.49,21.4
158821,21.49,21.4
158822,21.49,21.4
158823,21.488,21.4
158824,21.488,21.4
158825,21.488,21.4
158826,21.488,21.4
158827,21.488,21.4
158828,21.488,21.4
158829,21.488,21.4
158830,21.488,21.4
158831,21.488,21.4
158832,21.488,21.4
158833,21.488,21.4
158834,21.488,21.4
158835,21.488,21.4
158836,21.488,21.4
158837,21.488,21.4
158838,21.488,21.4
158839,21.488,21.4
158840,21.488,21.4
158841,21.488,21.4
158842,21.488,21.4
158843,21.488,21.4
158844,21.488,21.4
158845,21.486,21.4
158846,21.486,21.4
158847,21.486,21.4
158848,21.486,21.4
158849,21.486,21.4
158850,21.486,21.4
158851,21.486,21.4
158852,21.486,21.4
158853,21.486,21.4
158854,21.486,21.4
158855,21.486,21.4
158856,21.486,21.4
158857,21.486,21.4
158858,21.486,21.4
158859,21.486,21.4
158860,21.486,21.4
158861,21.486,21.4
158862,21.486,21.4
158863,21.486,21.4
158864,21.486,21.4
158865,21.486,21.4
158866,21.486,21.4
158867,21.486,21.4
158868,21.486,21.4
158869,21.486,21.4
158870,21.486,21.4
158871,21.486,21.4
158872,21.486,21.4
158873,21.486,21.4
158874,21.486,21.4
158875,21.486,21.4
158876,21.486,21.4
158877,21.486,21.4
158878,21.486,21.4
158879,21.486,21.4
158880,21.486,21.4
158881,21.486,21.4
158882,21.486,21.4
158883,21.486,21.4
158884,21.486,21.4
158885,21.486,21.4
158886,21.486,21.4
158887,21.486,21.4
158888,21.486,21.4
158889,21.486,21.4
158890,21.486,21.4
158891,21.486,21.4
158892,21.486,21.4
158893,21.486,21.4
158894,21.486,21.4
158895,21.486,21.4
158896,21.486,21.4
158897,21.486,21.4
158898,21.486,21.4
158899,21.486,21.4
158900,21.486,21.4
158901,21.486,21.4
158902,21.486,21.4
158903,21.486,21.4
158904,21.486,21.4
158905,21.486,21.4
158906,21.486,21.4
158907,21.486,21.4
158908,21.486,21.4
158909,21.486,21.4
158910,21.486,21.4
158911,21.486,21.4
158912,21.486,21.4
158913,21.486,21.4
158914,21.486,21.4
158915,21.486,21.4
158916,21.486,21.4
158917,21.486,21.4
158918,21.486,21.4
158919,21.486,21.4
158920,21.486,21.4
158921,21.486,21.4
158922,21.486,21.4
158923,21.486,21.4
158924,21.486,21.4
158925,21.486,21.4
158926,21.486,21.4
158927,21.486,21.4
158928,21.486,21.4
158929,21.486,21.4
158930,21.486,21.4
158931,21.486,21.4
158932,21.486,21.4
158933,21.486,21.4
158934,21.486,21.4
158935,21.486,21.4
158936,21.486,21.4
158937,21.486,21.4
158938,21.486,21.4
158939,21.486,21.4
158940,21.486,21.4
158941,21.486,21.4
158942,21.486,21.4
158943,21.486,21.4
158944,21.486,21.4
158945,21.486,21.4
158946,21.486,21.4
158947,21.486,21.4
158948,21.486,21.4
158949,21.486,21.4
158950,21.486,21.4
158951,21.486,21.4
158952,21.486,21.4
158953,21.486,21.4
158954,21.486,21.4
158955,21.486,21.4
158956,21.486,21.4
158957,21.486,21.4
158958,21.486,21.4
158959,21.486,21.4
158960,21.486,21.4
158961,21.486,21.4
158962,21.486,21.4
158963,21.486,21.4
158964,21.486,21.4
158965,21.486,21.4
158966,21.486,21.4
158967,21.486,21.4
158968,21.486,21.4
158969,21.486,21.4
158970,21.484,21.4
158971,21.484,21.4
158972,21.484,21.4
158973,21.484,21.4
158974,21.484,21.4
158975,21.484,21.4
158976,21.484,21.4
158977,21.484,21.4
158978,21.484,21.4
158979,21.484,21.4
158980,21.484,21.4
158981,21.484,21.4
158982,21.484,21.4
158983,21.484,21.4
158984,21.484,21.4
158985,21.484,21.4
158986,21.484,21.4
158987,21.484,21.4
158988,21.484,21.4
158989,21.484,21.4
158990,21.484,21.4
158991,21.484,21.4
158992,21.484,21.4
158993,21.484,21.4
158994,21.484,21.4
158995,21.484,21.4
158996,21.484,21.4
158997,21.484,21.4
158998,21.484,21.4
158999,21.484,21.4
159000,21.484,21.4
159001,21.484,21.4
159002,21.484,21.4
159003,21.484,21.4
159004,21.484,21.4
159005,21.484,21.4
159006,21.484,21.4
159007,21.484,21.4
159008,21.484,21.4
159009,21.484,21.4
159010,21.484,21.4
159011,21.484,21.4
159012,21.484,21.4
159013,21.484,21.4
159014,21.484,21.4
159015,21.484,21.4
159016,21.484,21.4
159017,21.484,21.4
159018,21.484,21.4
159019,21.484,21.4
159020,21.484,21.4
159021,21.484,21.4
159022,21.484,21.4
159023,21.484,21.4
159024,21.484,21.4
159025,21.484,21.4
159026,21.484,21.4
159027,21.484,21.4
159028,21.484,21.4
159029,21.484,21.4
159030,21.484,21.4
159031,21.484,21.4
159032,21.484,21.4
159033,21.484,21.4
159034,21.484,21.4
159035,21.484,21.4
159036,21.484,21.4
159037,21.484,21.4
159038,21.484,21.4
159039,21.484,21.4
159040,21.484,21.4
159041,21.484,21.4
159042,21.484,21.4
159043,21.484,21.4
159044,21.484,21.4
159045,21.484,21.4
159046,21.484,21.4
159047,21.484,21.4
159048,21.484,21.4
159049,21.484,21.4
159050,21.484,21.4
159051,21.484,21.4
159052,21.482,21.4
159053,21.482,21.4
159054,21.482,21.4
159055,21.482,21.4
159056,21.48,21.4
159057,21.48,21.4
159058,21.48,21.4
159059,21.48,21.4
159060,21.48,21.4
159061,21.48,21.4
159062,21.48,21.4
159063,21.48,21.4
159064,21.48,21.4
159065,21.48,21.4
159066,21.48,21.4
159067,21.48,21.4
159068,21.48,21.4
159069,21.48,21.4
159070,21.48,21.4
159071,21.48,21.4
159072,21.48,21.4
159073,21.48,21.4
159074,21.48,21.4
159075,21.48,21.4
159076,21.48,21.4
159077,21.48,21.4
159078,21.48,21.4
159079,21.48,21.4
159080,21.48,21.4
159081,21.48,21.4
159082,21.48,21.4
159083,21.48,21.4
159084,21.48,21.4
159085,21.48,21.4
159086,21.48,21.4
159087,21.48,21.4
159088,21.48,21.4
159089,21.48,21.4
159090,21.48,21.4
159091,21.48,21.4
159092,21.48,21.4
159093,21.48,21.4
159094,21.48,21.4
159095,21.48,21.4
159096,21.48,21.4
159097,21.48,21.4
159098,21.48,21.4
159099,21.48,21.4
159100,21.48,21.4
159101,21.48,21.4
159102,21.48,21.4
159103,21.48,21.4
159104,21.48,21.4
159105,21.48,21.4
159106,21.48,21.4
159107,21.48,21.4
159108,21.48,21.4
159109,21.48,21.4
159110,21.48,21.4
159111,21.48,21.4
159112,21.48,21.4
159113,21.48,21.4
159114,21.48,21.4
159115,21.48,21.4
159116,21.48,21.4
159117,21.48,21.4
159118,21.48,21.4
159119,21.48,21.4
159120,21.48,21.4
159121,21.48,21.4
159122,21.48,21.4
159123,21.48,21.4
159124,21.48,21.4
159125,21.48,21.4
159126,21.48,21.4
159127,21.48,21.4
159128,21.48,21.4
159129,21.48,21.4
159130,21.48,21.4
159131,21.48,21.4
159132,21.48,21.4
159133,21.48,21.4
159134,21.48,21.4
159135,21.48,21.4
159136,21.48,21.4
159137,21.48,21.4
159138,21.48,21.4
159139,21.48,21.4
159140,21.48,21.4
159141,21.48,21.4
159142,21.48,21.4
159143,21.48,21.4
159144,21.48,21.4
159145,21.48,21.4
159146,21.48,21.4
159147,21.48,21.4
159148,21.48,21.4
159149,21.48,21.4
159150,21.48,21.4
159151,21.48,21.4
159152,21.48,21.4
159153,21.48,21.4
159154,21.48,21.4
159155,21.48,21.4
159156,21.48,21.4
159157,21.48,21.4
159158,21.48,21.4
159159,21.48,21.4
159160,21.48,21.4
159161,21.48,21.4
159162,21.48,21.4
159163,21.48,21.4
159164,21.48,21.4
159165,21.48,21.4
159166,21.48,21.4
159167,21.48,21.4
159168,21.48,21.4
159169,21.48,21.4
159170,21.48,21.4
159171,21.48,21.4
159172,21.48,21.4
159173,21.48,21.4
159174,21.48,21.4
159175,21.48,21.4
159176,21.48,21.4
159177,21.48,21.4
159178,21.48,21.4
159179,21.48,21.4
159180,21.48,21.4
159181,21.48,21.4
159182,21.48,21.4
159183,21.48,21.4
159184,21.48,21.4
159185,21.48,21.4
159186,21.48,21.4
159187,21.48,21.4
159188,21.48,21.4
159189,21.478,21.4
159190,21.478,21.4
159191,21.478,21.4
159192,21.478,21.4
159193,21.478,21.4
159194,21.478,21.4
159195,21.478,21.4
159196,21.478,21.4
159197,21.478,21.4
159198,21.478,21.4
159199,21.478,21.4
159200,21.478,21.4
159201,21.478,21.4
159202,21.478,21.4
159203,21.478,21.4
159204,21.478,21.4
159205,21.478,21.4
159206,21.478,21.4
159207,21.478,21.4
159208,21.478,21.4
159209,21.478,21.4
159210,21.478,21.4
159211,21.478,21.4
159212,21.478,21.4
159213,21.478,21.4
159214,21.478,21.4
159215,21.478,21.4
159216,21.478,21.4
159217,21.478,21.4
159218,21.478,21.4
159219,21.478,21.4
159220,21.478,21.4
159221,21.478,21.4
159222,21.478,21.4
159223,21.478,21.4
159224,21.478,21.4
159225,21.478,21.4
159226,21.478,21.4
159227,21.478,21.4
159228,21.478,21.4
159229,21.478,21.4
159230,21.478,21.4
159231,21.478,21.4
159232,21.478,21.4
159233,21.478,21.4
159234,21.478,21.4
159235,21.478,21.4
159236,21.478,21.4
159237,21.478,21.4
159238,21.478,21.4
159239,21.478,21.4
159240,21.478,21.4
159241,21.478,21.4
159242,21.478,21.4
159243,21.478,21.4
159244,21.478,21.4
159245,21.478,21.4
159246,21.478,21.4
159247,21.478,21.4
159248,21.476,21.4
159249,21.474,21.4
159250,21.474,21.4
159251,21.474,21.4
159252,21.472,21.4
159253,21.472,21.4
159254,21.472,21.4
159255,21.472,21.4
159256,21.472,21.4
159257,21.472,21.4
159258,21.472,21.4
159259,21.472,21.4
159260,21.472,21.4
159261,21.472,21.4
159262,21.472,21.4
159263,21.472,21.4
159264,21.472,21.4
159265,21.472,21.4
159266,21.472,21.4
159267,21.472,21.4
159268,21.472,21.4
159269,21.472,21.4
159270,21.472,21.4
159271,21.472,21.4
159272,21.472,21.4
159273,21.472,21.4
159274,21.472,21.4
159275,21.472,21.4
159276,21.472,21.4
159277,21.472,21.4
159278,21.472,21.4
159279,21.472,21.4
159280,21.472,21.4
159281,21.472,21.4
159282,21.472,21.4
159283,21.472,21.4
159284,21.472,21.4
159285,21.472,21.4
159286,21.472,21.4
159287,21.472,21.4
159288,21.472,21.4
159289,21.472,21.4
159290,21.47,21.4
159291,21.47,21.4
159292,21.47,21.4
159293,21.47,21.4
159294,21.47,21.4
159295,21.47,21.4
159296,21.47,21.4
159297,21.47,21.4
159298,21.47,21.4
159299,21.47,21.4
159300,21.47,21.4
159301,21.468,21.4
159302,21.468,21.4
159303,21.468,21.4
159304,21.468,21.4
159305,21.468,21.4
159306,21.468,21.4
159307,21.468,21.4
159308,21.468,21.4
159309,21.468,21.4
159310,21.468,21.4
159311,21.468,21.4
159312,21.468,21.4
159313,21.468,21.4
159314,21.468,21.4
159315,21.468,21.4
159316,21.468,21.4
159317,21.468,21.4
159318,21.468,21.4
159319,21.468,21.4
159320,21.468,21.4
159321,21.468,21.4
159322,21.468,21.4
159323,21.468,21.4
159324,21.468,21.4
159325,21.468,21.4
159326,21.466,21.4
159327,21.466,21.4
159328,21.466,21.4
159329,21.466,21.4
159330,21.466,21.4
159331,21.464,21.4
159332,21.464,21.4
159333,21.464,21.4
159334,21.464,21.4
159335,21.464,21.4
159336,21.464,21.4
159337,21.464,21.4
159338,21.464,21.4
159339,21.464,21.4
159340,21.464,21.4
159341,21.464,21.4
159342,21.464,21.4
159343,21.464,21.4
159344,21.464,21.4
159345,21.464,21.4
159346,21.464,21.4
159347,21.464,21.4
159348,21.464,21.4
159349,21.464,21.4
159350,21.464,21.4
159351,21.464,21.4
159352,21.464,21.4
159353,21.464,21.4
159354,21.464,21.4
159355,21.464,21.4
159356,21.464,21.4
159357,21.464,21.4
159358,21.464,21.4
159359,21.464,21.4
159360,21.462,21.4
159361,21.462,21.4
159362,21.462,21.4
159363,21.462,21.4
159364,21.462,21.4
159365,21.462,21.4
159366,21.462,21.4
159367,21.46,21.4
159368,21.46,21.4
159369,21.46,21.4
159370,21.46,21.4
159371,21.46,21.4
159372,21.46,21.4
159373,21.46,21.4
159374,21.46,21.4
159375,21.46,21.4
159376,21.46,21.4
159377,21.46,21.4
159378,21.46,21.4
159379,21.46,21.4
159380,21.46,21.4
159381,21.46,21.4
159382,21.46,21.4
159383,21.46,21.4
159384,21.46,21.4
159385,21.46,21.4
159386,21.46,21.4
159387,21.46,21.4
159388,21.46,21.4
159389,21.46,21.4
159390,21.46,21.4
159391,21.46,21.4
159392,21.46,21.4
159393,21.46,21.4
159394,21.46,21.4
159395,21.46,21.4
159396,21.46,21.4
159397,21.46,21.4
159398,21.46,21.4
159399,21.46,21.4
159400,21.46,21.4
159401,21.46,21.4
159402,21.46,21.4
159403,21.46,21.4
159404,21.46,21.4
159405,21.46,21.4
159406,21.46,21.4
159407,21.46,21.4
159408,21.46,21.4
159409,21.46,21.4
159410,21.46,21.4
159411,21.46,21.4
159412,21.458,21.4
159413,21.458,21.4
159414,21.458,21.4
159415,21.458,21.4
159416,21.458,21.4
159417,21.458,21.4
159418,21.458,21.4
159419,21.458,21.4
159420,21.458,21.4
159421,21.458,21.4
159422,21.458,21.4
159423,21.458,21.4
159424,21.458,21.4
159425,21.458,21.4
159426,21.458,21.4
159427,21.458,21.4
159428,21.458,21.4
159429,21.458,21.4
159430,21.458,21.4
159431,21.458,21.4
159432,21.458,21.4
159433,21.458,21.4
159434,21.458,21.4
159435,21.458,21.4
159436,21.458,21.4
159437,21.458,21.4
159438,21.458,21.4
159439,21.458,21.4
159440,21.458,21.4
159441,21.458,21.4
159442,21.458,21.4
159443,21.458,21.4
159444,21.456,21.4
159445,21.456,21.4
159446,21.456,21.4
159447,21.456,21.4
159448,21.456,21.4
159449,21.456,21.4
159450,21.456,21.4
159451,21.456,21.4
159452,21.456,21.4
159453,21.456,21.4
159454,21.456,21.4
159455,21.456,21.4
159456,21.456,21.4
159457,21.456,21.4
159458,21.456,21.4
159459,21.456,21.4
159460,21.456,21.4
159461,21.456,21.4
159462,21.456,21.4
159463,21.456,21.4
159464,21.456,21.4
159465,21.456,21.4
159466,21.456,21.4
159467,21.456,21.4
159468,21.456,21.4
159469,21.456,21.4
159470,21.456,21.4
159471,21.456,21.4
159472,21.456,21.4
159473,21.456,21.4
159474,21.456,21.4
159475,21.456,21.4
159476,21.456,21.4
159477,21.456,21.4
159478,21.456,21.4
159479,21.456,21.4
159480,21.456,21.4
159481,21.456,21.4
159482,21.456,21.4
159483,21.456,21.4
159484,21.456,21.4
159485,21.456,21.4
159486,21.456,21.4
159487,21.456,21.4
159488,21.456,21.4
159489,21.456,21.4
159490,21.456,21.4
159491,21.456,21.4
159492,21.456,21.4
159493,21.454,21.4
159494,21.454,21.4
159495,21.454,21.4
159496,21.454,21.4
159497,21.454,21.4
159498,21.454,21.4
159499,21.454,21.4
159500,21.454,21.4
159501,21.454,21.4
159502,21.454,21.4
159503,21.454,21.4
159504,21.454,21.4
159505,21.454,21.4
159506,21.454,21.4
159507,21.454,21.4
159508,21.454,21.4
159509,21.454,21.4
159510,21.454,21.4
159511,21.454,21.4
159512,21.454,21.4
159513,21.454,21.4
159514,21.454,21.4
159515,21.452,21.4
159516,21.452,21.4
159517,21.452,21.4
159518,21.452,21.4
159519,21.452,21.4
159520,21.452,21.4
159521,21.452,21.4
159522,21.452,21.4
159523,21.452,21.4
159524,21.452,21.4
159525,21.452,21.4
159526,21.452,21.4
159527,21.452,21.4
159528,21.452,21.4
159529,21.452,21.4
159530,21.452,21.4
159531,21.452,21.4
159532,21.452,21.4
159533,21.452,21.4
